case_id;timestamp;activity;case:concept:name;concept:name;time:timestamp;@@index;@@case_index;cluster
declaration 105188;2018-01-23 08:38:05+00:00;Request Payment;declaration 105188;Request Payment;2018-01-23 08:38:05+00:00;5148;928;2
declaration 105188;2018-01-25 16:31:07+00:00;Payment Handled;declaration 105188;Payment Handled;2018-01-25 16:31:07+00:00;5149;928;2
declaration 105209;2018-01-19 12:16:08+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105209;Declaration SUBMITTED by EMPLOYEE;2018-01-19 12:16:08+00:00;5165;932;2
declaration 105209;2018-01-19 12:25:26+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105209;Declaration APPROVED by ADMINISTRATION;2018-01-19 12:25:26+00:00;5166;932;2
declaration 105209;2018-01-22 14:38:34+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105209;Declaration APPROVED by BUDGET OWNER;2018-01-22 14:38:34+00:00;5167;932;2
declaration 105209;2018-01-23 08:27:37+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105209;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-23 08:27:37+00:00;5168;932;2
declaration 105209;2018-01-23 21:15:32+00:00;Request Payment;declaration 105209;Request Payment;2018-01-23 21:15:32+00:00;5169;932;2
declaration 105209;2018-01-25 16:31:07+00:00;Payment Handled;declaration 105209;Payment Handled;2018-01-25 16:31:07+00:00;5170;932;2
declaration 105225;2018-01-22 15:11:50+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105225;Declaration SUBMITTED by EMPLOYEE;2018-01-22 15:11:50+00:00;5181;935;2
declaration 105225;2018-01-29 10:36:26+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105225;Declaration APPROVED by ADMINISTRATION;2018-01-29 10:36:26+00:00;5182;935;2
declaration 105225;2018-01-29 12:58:12+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105225;Declaration APPROVED by BUDGET OWNER;2018-01-29 12:58:12+00:00;5183;935;2
declaration 105225;2018-02-01 13:28:35+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105225;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-01 13:28:35+00:00;5184;935;2
declaration 105225;2018-02-06 08:35:17+00:00;Request Payment;declaration 105225;Request Payment;2018-02-06 08:35:17+00:00;5185;935;2
declaration 105225;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105225;Payment Handled;2018-02-08 16:31:10+00:00;5186;935;2
declaration 105236;2018-01-22 20:26:18+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105236;Declaration SUBMITTED by EMPLOYEE;2018-01-22 20:26:18+00:00;5192;937;2
declaration 105236;2018-01-22 20:30:16+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105236;Declaration APPROVED by ADMINISTRATION;2018-01-22 20:30:16+00:00;5193;937;2
declaration 105236;2018-01-23 07:37:04+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105236;Declaration APPROVED by BUDGET OWNER;2018-01-23 07:37:04+00:00;5194;937;2
declaration 105236;2018-01-23 08:51:43+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105236;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-23 08:51:43+00:00;5195;937;2
declaration 105236;2018-01-23 14:13:46+00:00;Request Payment;declaration 105236;Request Payment;2018-01-23 14:13:46+00:00;5196;937;2
declaration 105236;2018-01-25 16:31:07+00:00;Payment Handled;declaration 105236;Payment Handled;2018-01-25 16:31:07+00:00;5197;937;2
declaration 105268;2018-01-25 07:23:09+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105268;Declaration SUBMITTED by EMPLOYEE;2018-01-25 07:23:09+00:00;5224;942;2
declaration 105268;2018-01-25 07:23:55+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105268;Declaration APPROVED by ADMINISTRATION;2018-01-25 07:23:55+00:00;5225;942;2
declaration 105268;2018-01-25 10:43:57+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105268;Declaration APPROVED by BUDGET OWNER;2018-01-25 10:43:57+00:00;5226;942;2
declaration 105268;2018-01-30 08:08:06+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105268;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-30 08:08:06+00:00;5227;942;2
declaration 105268;2018-01-30 08:51:02+00:00;Request Payment;declaration 105268;Request Payment;2018-01-30 08:51:02+00:00;5228;942;2
declaration 105268;2018-02-01 16:31:17+00:00;Payment Handled;declaration 105268;Payment Handled;2018-02-01 16:31:17+00:00;5229;942;2
declaration 105297;2018-01-29 11:09:12+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105297;Declaration SUBMITTED by EMPLOYEE;2018-01-29 11:09:12+00:00;5253;947;2
declaration 105297;2018-01-29 11:10:10+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105297;Declaration APPROVED by ADMINISTRATION;2018-01-29 11:10:10+00:00;5254;947;2
declaration 105297;2018-01-29 12:57:51+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105297;Declaration APPROVED by BUDGET OWNER;2018-01-29 12:57:51+00:00;5255;947;2
declaration 105297;2018-02-01 13:26:26+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105297;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-01 13:26:26+00:00;5256;947;2
declaration 105297;2018-02-06 08:34:28+00:00;Request Payment;declaration 105297;Request Payment;2018-02-06 08:34:28+00:00;5257;947;2
declaration 105297;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105297;Payment Handled;2018-02-08 16:31:10+00:00;5258;947;2
declaration 105308;2018-01-29 11:58:43+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105308;Declaration SUBMITTED by EMPLOYEE;2018-01-29 11:58:43+00:00;5264;949;2
declaration 105308;2018-01-29 12:01:38+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105308;Declaration APPROVED by ADMINISTRATION;2018-01-29 12:01:38+00:00;5265;949;2
declaration 105308;2018-01-29 12:53:09+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105308;Declaration APPROVED by BUDGET OWNER;2018-01-29 12:53:09+00:00;5266;949;2
declaration 105308;2018-02-01 13:21:31+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105308;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-01 13:21:31+00:00;5267;949;2
declaration 105308;2018-02-06 08:20:17+00:00;Request Payment;declaration 105308;Request Payment;2018-02-06 08:20:17+00:00;5268;949;2
declaration 105308;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105308;Payment Handled;2018-02-08 16:31:10+00:00;5269;949;2
declaration 105319;2018-01-30 06:58:53+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105319;Declaration SUBMITTED by EMPLOYEE;2018-01-30 06:58:53+00:00;5275;951;2
declaration 105319;2018-01-30 06:59:07+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105319;Declaration APPROVED by ADMINISTRATION;2018-01-30 06:59:07+00:00;5276;951;2
declaration 105319;2018-01-30 14:39:12+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105319;Declaration APPROVED by BUDGET OWNER;2018-01-30 14:39:12+00:00;5277;951;2
declaration 105319;2018-02-01 09:21:13+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105319;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-01 09:21:13+00:00;5278;951;2
declaration 105319;2018-02-06 10:23:01+00:00;Request Payment;declaration 105319;Request Payment;2018-02-06 10:23:01+00:00;5279;951;2
declaration 105319;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105319;Payment Handled;2018-02-08 16:31:10+00:00;5280;951;2
declaration 105368;2018-02-28 09:31:51+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105368;Declaration SUBMITTED by EMPLOYEE;2018-02-28 09:31:51+00:00;5324;959;2
declaration 105368;2018-02-28 09:34:38+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105368;Declaration APPROVED by ADMINISTRATION;2018-02-28 09:34:38+00:00;5325;959;2
declaration 105368;2018-02-28 15:12:26+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105368;Declaration APPROVED by BUDGET OWNER;2018-02-28 15:12:26+00:00;5326;959;2
declaration 105368;2018-03-01 12:23:33+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105368;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-01 12:23:33+00:00;5327;959;2
declaration 105368;2018-03-06 08:50:54+00:00;Request Payment;declaration 105368;Request Payment;2018-03-06 08:50:54+00:00;5328;959;2
declaration 105368;2018-03-08 16:30:58+00:00;Payment Handled;declaration 105368;Payment Handled;2018-03-08 16:30:58+00:00;5329;959;2
declaration 105374;2018-02-28 12:30:18+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105374;Declaration SUBMITTED by EMPLOYEE;2018-02-28 12:30:18+00:00;5330;960;2
declaration 105374;2018-02-28 12:30:22+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105374;Declaration APPROVED by ADMINISTRATION;2018-02-28 12:30:22+00:00;5331;960;2
declaration 105374;2018-02-28 13:23:29+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105374;Declaration APPROVED by BUDGET OWNER;2018-02-28 13:23:29+00:00;5332;960;2
declaration 105374;2018-03-01 08:08:39+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105374;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-01 08:08:39+00:00;5333;960;2
declaration 105374;2018-03-06 07:52:37+00:00;Request Payment;declaration 105374;Request Payment;2018-03-06 07:52:37+00:00;5334;960;2
declaration 105374;2018-03-08 16:30:58+00:00;Payment Handled;declaration 105374;Payment Handled;2018-03-08 16:30:58+00:00;5335;960;2
declaration 105395;2018-03-01 09:48:04+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105395;Declaration SUBMITTED by EMPLOYEE;2018-03-01 09:48:04+00:00;5351;964;2
declaration 105395;2018-03-01 09:48:06+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105395;Declaration APPROVED by ADMINISTRATION;2018-03-01 09:48:06+00:00;5352;964;2
declaration 105395;2018-03-01 13:26:13+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105395;Declaration APPROVED by BUDGET OWNER;2018-03-01 13:26:13+00:00;5353;964;2
declaration 105395;2018-03-08 04:15:12+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105395;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-08 04:15:12+00:00;5354;964;2
declaration 105395;2018-03-09 10:46:03+00:00;Request Payment;declaration 105395;Request Payment;2018-03-09 10:46:03+00:00;5355;964;2
declaration 105395;2018-03-12 16:31:14+00:00;Payment Handled;declaration 105395;Payment Handled;2018-03-12 16:31:14+00:00;5356;964;2
declaration 105426;2018-03-01 20:56:10+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105426;Declaration SUBMITTED by EMPLOYEE;2018-03-01 20:56:10+00:00;5382;969;2
declaration 105426;2018-03-11 19:58:41+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105426;Declaration APPROVED by ADMINISTRATION;2018-03-11 19:58:41+00:00;5383;969;2
declaration 105426;2018-03-13 09:50:08+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105426;Declaration APPROVED by BUDGET OWNER;2018-03-13 09:50:08+00:00;5384;969;2
declaration 105426;2018-03-14 16:32:02+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105426;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-14 16:32:02+00:00;5385;969;2
declaration 105426;2018-03-14 19:08:34+00:00;Request Payment;declaration 105426;Request Payment;2018-03-14 19:08:34+00:00;5386;969;2
declaration 105426;2018-03-19 16:30:53+00:00;Payment Handled;declaration 105426;Payment Handled;2018-03-19 16:30:53+00:00;5387;969;2
declaration 105437;2018-03-02 08:36:00+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105437;Declaration SUBMITTED by EMPLOYEE;2018-03-02 08:36:00+00:00;5393;971;2
declaration 105437;2018-03-02 08:36:27+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105437;Declaration APPROVED by ADMINISTRATION;2018-03-02 08:36:27+00:00;5394;971;2
declaration 105437;2018-03-02 13:13:44+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105437;Declaration APPROVED by BUDGET OWNER;2018-03-02 13:13:44+00:00;5395;971;2
declaration 105437;2018-03-06 07:30:48+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105437;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-06 07:30:48+00:00;5396;971;2
declaration 105437;2018-03-07 09:35:27+00:00;Request Payment;declaration 105437;Request Payment;2018-03-07 09:35:27+00:00;5397;971;2
declaration 105437;2018-03-08 16:30:58+00:00;Payment Handled;declaration 105437;Payment Handled;2018-03-08 16:30:58+00:00;5398;971;2
declaration 105468;2018-03-03 13:28:16+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105468;Declaration SUBMITTED by EMPLOYEE;2018-03-03 13:28:16+00:00;5424;977;2
declaration 105468;2018-03-03 13:28:19+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105468;Declaration APPROVED by ADMINISTRATION;2018-03-03 13:28:19+00:00;5425;977;2
declaration 105468;2018-03-05 08:05:28+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105468;Declaration APPROVED by BUDGET OWNER;2018-03-05 08:05:28+00:00;5426;977;2
declaration 105468;2018-03-05 08:22:15+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105468;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-05 08:22:15+00:00;5427;977;2
declaration 105468;2018-03-05 16:32:27+00:00;Request Payment;declaration 105468;Request Payment;2018-03-05 16:32:27+00:00;5428;977;2
declaration 105468;2018-03-08 16:30:58+00:00;Payment Handled;declaration 105468;Payment Handled;2018-03-08 16:30:58+00:00;5429;977;2
declaration 105494;2018-01-31 06:51:24+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105494;Declaration SUBMITTED by EMPLOYEE;2018-01-31 06:51:24+00:00;5450;982;2
declaration 105494;2018-04-05 07:47:30+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105494;Declaration APPROVED by ADMINISTRATION;2018-04-05 07:47:30+00:00;5451;982;2
declaration 105494;2018-04-05 09:11:45+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105494;Declaration APPROVED by BUDGET OWNER;2018-04-05 09:11:45+00:00;5452;982;2
declaration 105494;2018-04-12 03:15:45+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105494;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-12 03:15:45+00:00;5453;982;2
declaration 105494;2018-04-23 13:50:56+00:00;Request Payment;declaration 105494;Request Payment;2018-04-23 13:50:56+00:00;5454;982;2
declaration 105494;2018-04-26 15:30:51+00:00;Payment Handled;declaration 105494;Payment Handled;2018-04-26 15:30:51+00:00;5455;982;2
declaration 105524;2018-02-01 12:17:11+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105524;Declaration SUBMITTED by EMPLOYEE;2018-02-01 12:17:11+00:00;5480;987;2
declaration 105524;2018-02-01 12:17:52+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105524;Declaration APPROVED by ADMINISTRATION;2018-02-01 12:17:52+00:00;5481;987;2
declaration 105524;2018-02-01 13:06:06+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105524;Declaration APPROVED by BUDGET OWNER;2018-02-01 13:06:06+00:00;5482;987;2
declaration 105524;2018-02-05 15:57:28+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105524;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-05 15:57:28+00:00;5483;987;2
declaration 105524;2018-02-07 09:49:40+00:00;Request Payment;declaration 105524;Request Payment;2018-02-07 09:49:40+00:00;5484;987;2
declaration 105524;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105524;Payment Handled;2018-02-08 16:31:10+00:00;5485;987;2
declaration 105530;2018-02-01 12:19:11+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105530;Declaration SUBMITTED by EMPLOYEE;2018-02-01 12:19:11+00:00;5486;988;2
declaration 105530;2018-02-02 12:44:46+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105530;Declaration APPROVED by ADMINISTRATION;2018-02-02 12:44:46+00:00;5487;988;2
declaration 105530;2018-02-05 07:15:47+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105530;Declaration APPROVED by BUDGET OWNER;2018-02-05 07:15:47+00:00;5488;988;2
declaration 105530;2018-02-05 15:57:06+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105530;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-05 15:57:06+00:00;5489;988;2
declaration 105530;2018-02-07 09:49:38+00:00;Request Payment;declaration 105530;Request Payment;2018-02-07 09:49:38+00:00;5490;988;2
declaration 105530;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105530;Payment Handled;2018-02-08 16:31:10+00:00;5491;988;2
declaration 105546;2018-02-02 06:47:37+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105546;Declaration SUBMITTED by EMPLOYEE;2018-02-02 06:47:37+00:00;5502;990;2
declaration 105546;2018-02-02 06:49:52+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105546;Declaration APPROVED by ADMINISTRATION;2018-02-02 06:49:52+00:00;5503;990;2
declaration 105546;2018-02-05 06:58:52+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105546;Declaration APPROVED by BUDGET OWNER;2018-02-05 06:58:52+00:00;5504;990;2
declaration 105546;2018-02-08 10:18:52+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105546;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-08 10:18:52+00:00;5505;990;2
declaration 105546;2018-02-09 07:58:46+00:00;Request Payment;declaration 105546;Request Payment;2018-02-09 07:58:46+00:00;5506;990;2
declaration 105546;2018-02-12 16:31:20+00:00;Payment Handled;declaration 105546;Payment Handled;2018-02-12 16:31:20+00:00;5507;990;2
declaration 105568;2018-02-05 09:49:34+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105568;Declaration SUBMITTED by EMPLOYEE;2018-02-05 09:49:34+00:00;5523;994;2
declaration 105568;2018-02-05 09:49:54+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105568;Declaration APPROVED by ADMINISTRATION;2018-02-05 09:49:54+00:00;5524;994;2
declaration 105568;2018-02-05 10:02:24+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105568;Declaration APPROVED by BUDGET OWNER;2018-02-05 10:02:24+00:00;5525;994;2
declaration 105568;2018-02-05 10:18:51+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105568;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-05 10:18:51+00:00;5526;994;2
declaration 105568;2018-03-12 12:48:00+00:00;Request Payment;declaration 105568;Request Payment;2018-03-12 12:48:00+00:00;5527;994;2
declaration 105568;2018-03-15 16:31:14+00:00;Payment Handled;declaration 105568;Payment Handled;2018-03-15 16:31:14+00:00;5528;994;2
declaration 105574;2018-02-05 10:22:11+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105574;Declaration SUBMITTED by EMPLOYEE;2018-02-05 10:22:11+00:00;5529;995;2
declaration 105574;2018-02-05 10:22:22+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105574;Declaration APPROVED by ADMINISTRATION;2018-02-05 10:22:22+00:00;5530;995;2
declaration 105574;2018-02-05 10:46:48+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105574;Declaration APPROVED by BUDGET OWNER;2018-02-05 10:46:48+00:00;5531;995;2
declaration 105574;2018-02-06 11:12:50+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105574;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-06 11:12:50+00:00;5532;995;2
declaration 105574;2018-02-07 14:00:56+00:00;Request Payment;declaration 105574;Request Payment;2018-02-07 14:00:56+00:00;5533;995;2
declaration 105574;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105574;Payment Handled;2018-02-08 16:31:10+00:00;5534;995;2
declaration 105580;2018-02-05 10:47:59+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105580;Declaration SUBMITTED by EMPLOYEE;2018-02-05 10:47:59+00:00;5535;996;2
declaration 105580;2018-02-05 10:56:49+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105580;Declaration APPROVED by ADMINISTRATION;2018-02-05 10:56:49+00:00;5536;996;2
declaration 105580;2018-02-05 11:35:52+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105580;Declaration APPROVED by BUDGET OWNER;2018-02-05 11:35:52+00:00;5537;996;2
declaration 105580;2018-02-06 08:22:21+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105580;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-06 08:22:21+00:00;5538;996;2
declaration 105580;2018-03-05 10:56:28+00:00;Request Payment;declaration 105580;Request Payment;2018-03-05 10:56:28+00:00;5539;996;2
declaration 105580;2018-03-08 16:30:58+00:00;Payment Handled;declaration 105580;Payment Handled;2018-03-08 16:30:58+00:00;5540;996;2
declaration 105586;2018-02-05 13:14:41+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105586;Declaration SUBMITTED by EMPLOYEE;2018-02-05 13:14:41+00:00;5541;997;2
declaration 105586;2018-02-05 13:14:52+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105586;Declaration APPROVED by ADMINISTRATION;2018-02-05 13:14:52+00:00;5542;997;2
declaration 105586;2018-02-05 13:27:51+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105586;Declaration APPROVED by BUDGET OWNER;2018-02-05 13:27:51+00:00;5543;997;2
declaration 105586;2018-02-12 04:15:33+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105586;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-12 04:15:33+00:00;5544;997;2
declaration 105586;2018-02-13 05:12:44+00:00;Request Payment;declaration 105586;Request Payment;2018-02-13 05:12:44+00:00;5545;997;2
declaration 105586;2018-02-15 16:31:17+00:00;Payment Handled;declaration 105586;Payment Handled;2018-02-15 16:31:17+00:00;5546;997;2
declaration 105592;2018-02-05 13:24:13+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105592;Declaration SUBMITTED by EMPLOYEE;2018-02-05 13:24:13+00:00;5547;998;2
declaration 105592;2018-02-05 13:24:15+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105592;Declaration APPROVED by ADMINISTRATION;2018-02-05 13:24:15+00:00;5548;998;2
declaration 105592;2018-02-05 13:27:17+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105592;Declaration APPROVED by BUDGET OWNER;2018-02-05 13:27:17+00:00;5549;998;2
declaration 105592;2018-02-12 04:15:34+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105592;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-12 04:15:34+00:00;5550;998;2
declaration 105592;2018-02-13 05:11:52+00:00;Request Payment;declaration 105592;Request Payment;2018-02-13 05:11:52+00:00;5551;998;2
declaration 105592;2018-02-15 16:31:17+00:00;Payment Handled;declaration 105592;Payment Handled;2018-02-15 16:31:17+00:00;5552;998;2
declaration 105598;2018-02-06 07:38:17+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105598;Declaration SUBMITTED by EMPLOYEE;2018-02-06 07:38:17+00:00;5553;999;2
declaration 105598;2018-02-06 07:38:19+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105598;Declaration APPROVED by ADMINISTRATION;2018-02-06 07:38:19+00:00;5554;999;2
declaration 105598;2018-02-06 09:06:06+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105598;Declaration APPROVED by BUDGET OWNER;2018-02-06 09:06:06+00:00;5555;999;2
declaration 105598;2018-02-06 11:13:57+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105598;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-06 11:13:57+00:00;5556;999;2
declaration 105598;2018-02-06 12:23:16+00:00;Request Payment;declaration 105598;Request Payment;2018-02-06 12:23:16+00:00;5557;999;2
declaration 105598;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105598;Payment Handled;2018-02-08 16:31:10+00:00;5558;999;2
declaration 105632;2018-01-30 08:06:05+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105632;Declaration SUBMITTED by EMPLOYEE;2018-01-30 08:06:05+00:00;5587;1005;2
declaration 105632;2018-01-30 08:06:16+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105632;Declaration APPROVED by ADMINISTRATION;2018-01-30 08:06:16+00:00;5588;1005;2
declaration 105632;2018-01-30 11:35:27+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105632;Declaration APPROVED by BUDGET OWNER;2018-01-30 11:35:27+00:00;5589;1005;2
declaration 105632;2018-02-01 06:55:15+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105632;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-01 06:55:15+00:00;5590;1005;2
declaration 105632;2018-02-01 07:41:47+00:00;Request Payment;declaration 105632;Request Payment;2018-02-01 07:41:47+00:00;5591;1005;2
declaration 105632;2018-02-05 16:31:02+00:00;Payment Handled;declaration 105632;Payment Handled;2018-02-05 16:31:02+00:00;5592;1005;2
declaration 105638;2018-01-30 09:20:53+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105638;Declaration SUBMITTED by EMPLOYEE;2018-01-30 09:20:53+00:00;5593;1006;2
declaration 105638;2018-01-30 09:20:55+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105638;Declaration APPROVED by ADMINISTRATION;2018-01-30 09:20:55+00:00;5594;1006;2
declaration 105638;2018-01-30 13:24:32+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105638;Declaration APPROVED by BUDGET OWNER;2018-01-30 13:24:32+00:00;5595;1006;2
declaration 105638;2018-02-06 04:15:19+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105638;Declaration FINAL_APPROVED by SUPERVISOR;2018-02-06 04:15:19+00:00;5596;1006;2
declaration 105638;2018-02-06 10:54:44+00:00;Request Payment;declaration 105638;Request Payment;2018-02-06 10:54:44+00:00;5597;1006;2
declaration 105638;2018-02-08 16:31:10+00:00;Payment Handled;declaration 105638;Payment Handled;2018-02-08 16:31:10+00:00;5598;1006;2
declaration 105644;2018-01-30 10:52:42+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105644;Declaration SUBMITTED by EMPLOYEE;2018-01-30 10:52:42+00:00;5599;1007;2
declaration 105644;2018-01-30 10:56:43+00:00;Declaration APPROVED by ADMINISTRATION;declaration 105644;Declaration APPROVED by ADMINISTRATION;2018-01-30 10:56:43+00:00;5600;1007;2
declaration 105644;2018-01-30 12:54:33+00:00;Declaration APPROVED by BUDGET OWNER;declaration 105644;Declaration APPROVED by BUDGET OWNER;2018-01-30 12:54:33+00:00;5601;1007;2
declaration 105644;2018-01-31 10:53:02+00:00;Declaration FINAL_APPROVED by SUPERVISOR;declaration 105644;Declaration FINAL_APPROVED by SUPERVISOR;2018-01-31 10:53:02+00:00;5602;1007;2
declaration 105644;2018-02-01 07:58:46+00:00;Request Payment;declaration 105644;Request Payment;2018-02-01 07:58:46+00:00;5603;1007;2
declaration 105644;2018-02-05 16:31:02+00:00;Payment Handled;declaration 105644;Payment Handled;2018-02-05 16:31:02+00:00;5604;1007;2
declaration 105673;2018-02-01 13:00:27+00:00;Declaration SUBMITTED by EMPLOYEE;declaration 105673;Declaration SUBMITTED by EMPLOYEE;2018-02-01 13:00:27+00:00;5628;1012;2
