case_id,timestamp,activity,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,cluster
declaration 104491,2018-04-17 06:21:19+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104491,Declaration APPROVED by BUDGET OWNER,2018-04-17 06:21:19+00:00,4460,799,7
declaration 104497,2018-04-17 06:14:00+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104497,Declaration APPROVED by BUDGET OWNER,2018-04-17 06:14:00+00:00,4466,800,7
declaration 104517,2018-04-18 08:08:55+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104517,Declaration APPROVED by BUDGET OWNER,2018-04-18 08:08:55+00:00,4485,804,7
declaration 104523,2018-04-18 08:11:01+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104523,Declaration APPROVED by BUDGET OWNER,2018-04-18 08:11:01+00:00,4491,805,7
declaration 104556,2018-04-23 12:27:27+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104556,Declaration APPROVED by BUDGET OWNER,2018-04-23 12:27:27+00:00,4524,810,7
declaration 104597,2018-04-05 06:32:26+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104597,Declaration APPROVED by BUDGET OWNER,2018-04-05 06:32:26+00:00,4565,818,7
declaration 104628,2018-04-05 12:24:52+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104628,Declaration APPROVED by BUDGET OWNER,2018-04-05 12:24:52+00:00,4596,824,7
declaration 104634,2018-04-09 07:26:12+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104634,Declaration APPROVED by BUDGET OWNER,2018-04-09 07:26:12+00:00,4602,825,7
declaration 104640,2018-04-11 09:57:50+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104640,Declaration APPROVED by BUDGET OWNER,2018-04-11 09:57:50+00:00,4608,826,7
declaration 104651,2018-04-06 09:18:06+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104651,Declaration APPROVED by BUDGET OWNER,2018-04-06 09:18:06+00:00,4619,828,7
declaration 104667,2018-04-06 09:34:57+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104667,Declaration APPROVED by BUDGET OWNER,2018-04-06 09:34:57+00:00,4635,831,7
declaration 104673,2018-04-09 07:10:53+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104673,Declaration APPROVED by BUDGET OWNER,2018-04-09 07:10:53+00:00,4641,832,7
declaration 104679,2018-04-16 11:04:51+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104679,Declaration APPROVED by BUDGET OWNER,2018-04-16 11:04:51+00:00,4647,833,7
declaration 104685,2018-04-16 11:05:54+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104685,Declaration APPROVED by BUDGET OWNER,2018-04-16 11:05:54+00:00,4653,834,7
declaration 104703,2018-04-18 08:08:19+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104703,Declaration APPROVED by BUDGET OWNER,2018-04-18 08:08:19+00:00,4670,838,7
declaration 104709,2018-04-18 08:09:40+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104709,Declaration APPROVED by BUDGET OWNER,2018-04-18 08:09:40+00:00,4676,839,7
declaration 104715,2018-04-18 08:10:18+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104715,Declaration APPROVED by BUDGET OWNER,2018-04-18 08:10:18+00:00,4682,840,7
declaration 104721,2018-04-18 08:20:14+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104721,Declaration APPROVED by BUDGET OWNER,2018-04-18 08:20:14+00:00,4688,841,7
declaration 104742,2018-04-23 12:27:11+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104742,Declaration APPROVED by BUDGET OWNER,2018-04-23 12:27:11+00:00,4709,845,7
declaration 104778,2018-04-19 08:38:45+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104778,Declaration APPROVED by BUDGET OWNER,2018-04-19 08:38:45+00:00,4745,852,7
declaration 104784,2018-04-23 12:20:03+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104784,Declaration APPROVED by BUDGET OWNER,2018-04-23 12:20:03+00:00,4751,853,7
declaration 104803,2018-04-23 06:21:08+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104803,Declaration APPROVED by BUDGET OWNER,2018-04-23 06:21:08+00:00,4770,856,7
declaration 104824,2018-01-17 09:30:21+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104824,Declaration APPROVED by BUDGET OWNER,2018-01-17 09:30:21+00:00,4791,860,7
declaration 104832,2018-01-22 12:28:18+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104832,Declaration APPROVED by BUDGET OWNER,2018-01-22 12:28:18+00:00,4798,862,7
declaration 104838,2018-01-18 12:41:46+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104838,Declaration APPROVED by BUDGET OWNER,2018-01-18 12:41:46+00:00,4804,863,7
declaration 104849,2018-01-19 13:53:13+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104849,Declaration APPROVED by BUDGET OWNER,2018-01-19 13:53:13+00:00,4815,865,7
declaration 104855,2018-01-22 09:16:22+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104855,Declaration APPROVED by BUDGET OWNER,2018-01-22 09:16:22+00:00,4821,866,7
declaration 104866,2018-01-23 12:46:41+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104866,Declaration APPROVED by BUDGET OWNER,2018-01-23 12:46:41+00:00,4832,868,7
declaration 104872,2018-01-24 09:14:26+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104872,Declaration APPROVED by BUDGET OWNER,2018-01-24 09:14:26+00:00,4838,869,7
declaration 104883,2018-01-24 10:27:38+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104883,Declaration APPROVED by BUDGET OWNER,2018-01-24 10:27:38+00:00,4849,871,7
declaration 104889,2018-01-26 07:37:31+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104889,Declaration APPROVED by BUDGET OWNER,2018-01-26 07:37:31+00:00,4855,872,7
declaration 104909,2018-01-18 12:37:29+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104909,Declaration APPROVED by BUDGET OWNER,2018-01-18 12:37:29+00:00,4874,876,7
declaration 104947,2018-06-01 12:43:47+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104947,Declaration APPROVED by BUDGET OWNER,2018-06-01 12:43:47+00:00,4915,884,7
declaration 104962,2018-01-16 11:09:38+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104962,Declaration APPROVED by BUDGET OWNER,2018-01-16 11:09:38+00:00,4926,886,7
declaration 104973,2018-01-18 13:27:02+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104973,Declaration APPROVED by BUDGET OWNER,2018-01-18 13:27:02+00:00,4937,888,7
declaration 104979,2018-01-17 08:19:56+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104979,Declaration APPROVED by BUDGET OWNER,2018-01-17 08:19:56+00:00,4943,889,7
declaration 104985,2018-01-18 12:34:02+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104985,Declaration APPROVED by BUDGET OWNER,2018-01-18 12:34:02+00:00,4949,890,7
declaration 104996,2018-01-18 13:27:37+00:00,Declaration APPROVED by BUDGET OWNER,declaration 104996,Declaration APPROVED by BUDGET OWNER,2018-01-18 13:27:37+00:00,4960,892,7
declaration 105007,2018-01-22 09:15:03+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105007,Declaration APPROVED by BUDGET OWNER,2018-01-22 09:15:03+00:00,4971,894,7
declaration 105035,2018-01-26 13:31:52+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105035,Declaration APPROVED by BUDGET OWNER,2018-01-26 13:31:52+00:00,5001,899,7
declaration 105114,2018-01-18 12:31:23+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105114,Declaration APPROVED by BUDGET OWNER,2018-01-18 12:31:23+00:00,5075,914,7
declaration 105152,2018-01-23 14:22:08+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105152,Declaration APPROVED by BUDGET OWNER,2018-01-23 14:22:08+00:00,5111,921,7
declaration 105188,2018-01-18 07:10:28+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105188,Declaration APPROVED by BUDGET OWNER,2018-01-18 07:10:28+00:00,5146,928,7
declaration 105209,2018-01-22 14:38:34+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105209,Declaration APPROVED by BUDGET OWNER,2018-01-22 14:38:34+00:00,5167,932,7
declaration 105225,2018-01-29 12:58:12+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105225,Declaration APPROVED by BUDGET OWNER,2018-01-29 12:58:12+00:00,5183,935,7
declaration 105236,2018-01-23 07:37:04+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105236,Declaration APPROVED by BUDGET OWNER,2018-01-23 07:37:04+00:00,5194,937,7
declaration 105242,2018-01-23 12:48:22+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105242,Declaration APPROVED by BUDGET OWNER,2018-01-23 12:48:22+00:00,5200,938,7
declaration 105242,2018-01-31 12:25:23+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105242,Declaration APPROVED by BUDGET OWNER,2018-01-31 12:25:23+00:00,5205,938,7
declaration 105268,2018-01-25 10:43:57+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105268,Declaration APPROVED by BUDGET OWNER,2018-01-25 10:43:57+00:00,5226,942,7
declaration 105297,2018-01-29 12:57:51+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105297,Declaration APPROVED by BUDGET OWNER,2018-01-29 12:57:51+00:00,5255,947,7
declaration 105308,2018-01-29 12:53:09+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105308,Declaration APPROVED by BUDGET OWNER,2018-01-29 12:53:09+00:00,5266,949,7
declaration 105319,2018-01-30 14:39:12+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105319,Declaration APPROVED by BUDGET OWNER,2018-01-30 14:39:12+00:00,5277,951,7
declaration 105330,2018-02-01 11:36:42+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105330,Declaration APPROVED by BUDGET OWNER,2018-02-01 11:36:42+00:00,5291,953,7
declaration 105368,2018-02-28 15:12:26+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105368,Declaration APPROVED by BUDGET OWNER,2018-02-28 15:12:26+00:00,5326,959,7
declaration 105374,2018-02-28 13:23:29+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105374,Declaration APPROVED by BUDGET OWNER,2018-02-28 13:23:29+00:00,5332,960,7
declaration 105395,2018-03-01 13:26:13+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105395,Declaration APPROVED by BUDGET OWNER,2018-03-01 13:26:13+00:00,5353,964,7
declaration 105416,2018-03-07 07:15:04+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105416,Declaration APPROVED by BUDGET OWNER,2018-03-07 07:15:04+00:00,5378,968,7
declaration 105426,2018-03-13 09:50:08+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105426,Declaration APPROVED by BUDGET OWNER,2018-03-13 09:50:08+00:00,5384,969,7
declaration 105437,2018-03-02 13:13:44+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105437,Declaration APPROVED by BUDGET OWNER,2018-03-02 13:13:44+00:00,5395,971,7
declaration 105468,2018-03-05 08:05:28+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105468,Declaration APPROVED by BUDGET OWNER,2018-03-05 08:05:28+00:00,5426,977,7
declaration 105494,2018-04-05 09:11:45+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105494,Declaration APPROVED by BUDGET OWNER,2018-04-05 09:11:45+00:00,5452,982,7
declaration 105524,2018-02-01 13:06:06+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105524,Declaration APPROVED by BUDGET OWNER,2018-02-01 13:06:06+00:00,5482,987,7
declaration 105530,2018-02-05 07:15:47+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105530,Declaration APPROVED by BUDGET OWNER,2018-02-05 07:15:47+00:00,5488,988,7
declaration 105536,2018-02-20 09:24:02+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105536,Declaration APPROVED by BUDGET OWNER,2018-02-20 09:24:02+00:00,5498,989,7
declaration 105546,2018-02-05 06:58:52+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105546,Declaration APPROVED by BUDGET OWNER,2018-02-05 06:58:52+00:00,5504,990,7
declaration 105552,2018-02-06 13:49:32+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105552,Declaration APPROVED by BUDGET OWNER,2018-02-06 13:49:32+00:00,5513,991,7
declaration 105568,2018-02-05 10:02:24+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105568,Declaration APPROVED by BUDGET OWNER,2018-02-05 10:02:24+00:00,5525,994,7
declaration 105574,2018-02-05 10:46:48+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105574,Declaration APPROVED by BUDGET OWNER,2018-02-05 10:46:48+00:00,5531,995,7
declaration 105580,2018-02-05 11:35:52+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105580,Declaration APPROVED by BUDGET OWNER,2018-02-05 11:35:52+00:00,5537,996,7
declaration 105586,2018-02-05 13:27:51+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105586,Declaration APPROVED by BUDGET OWNER,2018-02-05 13:27:51+00:00,5543,997,7
declaration 105592,2018-02-05 13:27:17+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105592,Declaration APPROVED by BUDGET OWNER,2018-02-05 13:27:17+00:00,5549,998,7
declaration 105598,2018-02-06 09:06:06+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105598,Declaration APPROVED by BUDGET OWNER,2018-02-06 09:06:06+00:00,5555,999,7
declaration 105632,2018-01-30 11:35:27+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105632,Declaration APPROVED by BUDGET OWNER,2018-01-30 11:35:27+00:00,5589,1005,7
declaration 105638,2018-01-30 13:24:32+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105638,Declaration APPROVED by BUDGET OWNER,2018-01-30 13:24:32+00:00,5595,1006,7
declaration 105644,2018-01-30 12:54:33+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105644,Declaration APPROVED by BUDGET OWNER,2018-01-30 12:54:33+00:00,5601,1007,7
declaration 105673,2018-02-05 13:53:55+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105673,Declaration APPROVED by BUDGET OWNER,2018-02-05 13:53:55+00:00,5630,1012,7
declaration 105679,2018-02-05 08:59:16+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105679,Declaration APPROVED by BUDGET OWNER,2018-02-05 08:59:16+00:00,5636,1013,7
declaration 105700,2018-02-15 09:55:00+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105700,Declaration APPROVED by BUDGET OWNER,2018-02-15 09:55:00+00:00,5657,1017,7
declaration 105706,2018-02-15 09:55:56+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105706,Declaration APPROVED by BUDGET OWNER,2018-02-15 09:55:56+00:00,5663,1018,7
declaration 105712,2018-02-05 13:39:27+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105712,Declaration APPROVED by BUDGET OWNER,2018-02-05 13:39:27+00:00,5669,1019,7
declaration 105718,2018-02-05 10:47:40+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105718,Declaration APPROVED by BUDGET OWNER,2018-02-05 10:47:40+00:00,5675,1020,7
declaration 105724,2018-02-05 10:47:20+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105724,Declaration APPROVED by BUDGET OWNER,2018-02-05 10:47:20+00:00,5681,1021,7
declaration 105737,2018-02-05 10:45:36+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105737,Declaration APPROVED by BUDGET OWNER,2018-02-05 10:45:36+00:00,5693,1024,7
declaration 105748,2018-04-24 05:39:36+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105748,Declaration APPROVED by BUDGET OWNER,2018-04-24 05:39:36+00:00,5704,1026,7
declaration 105823,2018-02-08 11:12:54+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105823,Declaration APPROVED by BUDGET OWNER,2018-02-08 11:12:54+00:00,5778,1039,7
declaration 105829,2018-02-08 11:07:25+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105829,Declaration APPROVED by BUDGET OWNER,2018-02-08 11:07:25+00:00,5784,1040,7
declaration 105835,2018-03-19 11:58:11+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105835,Declaration APPROVED by BUDGET OWNER,2018-03-19 11:58:11+00:00,5790,1041,7
declaration 105846,2018-02-12 08:03:23+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105846,Declaration APPROVED by BUDGET OWNER,2018-02-12 08:03:23+00:00,5801,1043,7
declaration 105852,2018-05-25 13:18:09+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105852,Declaration APPROVED by BUDGET OWNER,2018-05-25 13:18:09+00:00,5813,1044,7
declaration 105864,2018-02-13 09:03:05+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105864,Declaration APPROVED by BUDGET OWNER,2018-02-13 09:03:05+00:00,5819,1045,7
declaration 105880,2018-04-16 07:17:40+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105880,Declaration APPROVED by BUDGET OWNER,2018-04-16 07:17:40+00:00,5835,1048,7
declaration 105921,2018-02-16 10:11:49+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105921,Declaration APPROVED by BUDGET OWNER,2018-02-16 10:11:49+00:00,5876,1056,7
declaration 105927,2018-02-19 10:17:37+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105927,Declaration APPROVED by BUDGET OWNER,2018-02-19 10:17:37+00:00,5882,1057,7
declaration 105933,2018-02-16 09:58:28+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105933,Declaration APPROVED by BUDGET OWNER,2018-02-16 09:58:28+00:00,5888,1058,7
declaration 105939,2018-02-26 13:41:39+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105939,Declaration APPROVED by BUDGET OWNER,2018-02-26 13:41:39+00:00,5897,1059,7
declaration 105958,2018-02-08 11:07:40+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105958,Declaration APPROVED by BUDGET OWNER,2018-02-08 11:07:40+00:00,5913,1062,7
declaration 105964,2018-02-08 11:13:10+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105964,Declaration APPROVED by BUDGET OWNER,2018-02-08 11:13:10+00:00,5919,1063,7
declaration 105970,2018-02-08 12:29:53+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105970,Declaration APPROVED by BUDGET OWNER,2018-02-08 12:29:53+00:00,5925,1064,7
declaration 105981,2018-02-08 14:03:14+00:00,Declaration APPROVED by BUDGET OWNER,declaration 105981,Declaration APPROVED by BUDGET OWNER,2018-02-08 14:03:14+00:00,5936,1066,7
declaration 106005,2018-02-08 14:02:07+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106005,Declaration APPROVED by BUDGET OWNER,2018-02-08 14:02:07+00:00,5960,1069,7
declaration 106016,2018-02-13 06:53:31+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106016,Declaration APPROVED by BUDGET OWNER,2018-02-13 06:53:31+00:00,5971,1071,7
declaration 106042,2018-02-14 11:16:12+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106042,Declaration APPROVED by BUDGET OWNER,2018-02-14 11:16:12+00:00,5996,1076,7
declaration 106058,2018-02-15 10:39:45+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106058,Declaration APPROVED by BUDGET OWNER,2018-02-15 10:39:45+00:00,6012,1079,7
declaration 106064,2018-02-15 10:40:19+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106064,Declaration APPROVED by BUDGET OWNER,2018-02-15 10:40:19+00:00,6018,1080,7
declaration 106070,2018-02-19 07:14:24+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106070,Declaration APPROVED by BUDGET OWNER,2018-02-19 07:14:24+00:00,6024,1081,7
declaration 106076,2018-02-16 09:52:22+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106076,Declaration APPROVED by BUDGET OWNER,2018-02-16 09:52:22+00:00,6030,1082,7
declaration 106090,2018-02-19 07:05:11+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106090,Declaration APPROVED by BUDGET OWNER,2018-02-19 07:05:11+00:00,6044,1084,7
declaration 106101,2018-02-19 12:16:18+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106101,Declaration APPROVED by BUDGET OWNER,2018-02-19 12:16:18+00:00,6055,1086,7
declaration 106117,2018-03-07 10:31:17+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106117,Declaration APPROVED by BUDGET OWNER,2018-03-07 10:31:17+00:00,6071,1089,7
declaration 106153,2018-03-08 10:46:10+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106153,Declaration APPROVED by BUDGET OWNER,2018-03-08 10:46:10+00:00,6107,1096,7
declaration 106159,2018-03-19 12:00:44+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106159,Declaration APPROVED by BUDGET OWNER,2018-03-19 12:00:44+00:00,6113,1097,7
declaration 106165,2018-03-09 13:00:15+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106165,Declaration APPROVED by BUDGET OWNER,2018-03-09 13:00:15+00:00,6119,1098,7
declaration 106171,2018-03-08 13:24:18+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106171,Declaration APPROVED by BUDGET OWNER,2018-03-08 13:24:18+00:00,6125,1099,7
declaration 106222,2018-03-13 13:57:49+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106222,Declaration APPROVED by BUDGET OWNER,2018-03-13 13:57:49+00:00,6175,1108,7
declaration 106248,2018-03-15 10:51:56+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106248,Declaration APPROVED by BUDGET OWNER,2018-03-15 10:51:56+00:00,6201,1113,7
declaration 106254,2018-02-22 08:36:33+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106254,Declaration APPROVED by BUDGET OWNER,2018-02-22 08:36:33+00:00,6207,1114,7
declaration 106292,2018-03-07 12:55:55+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106292,Declaration APPROVED by BUDGET OWNER,2018-03-07 12:55:55+00:00,6244,1122,7
declaration 106298,2018-02-27 07:28:17+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106298,Declaration APPROVED by BUDGET OWNER,2018-02-27 07:28:17+00:00,6253,1123,7
declaration 106307,2018-02-26 10:43:20+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106307,Declaration APPROVED by BUDGET OWNER,2018-02-26 10:43:20+00:00,6259,1124,7
declaration 106336,2018-02-26 15:16:54+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106336,Declaration APPROVED by BUDGET OWNER,2018-02-26 15:16:54+00:00,6288,1129,7
declaration 106342,2018-03-29 06:52:15+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106342,Declaration APPROVED by BUDGET OWNER,2018-03-29 06:52:15+00:00,6294,1130,7
declaration 106342,2018-04-05 13:57:20+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106342,Declaration APPROVED by BUDGET OWNER,2018-04-05 13:57:20+00:00,6299,1130,7
declaration 106353,2018-05-01 09:59:03+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106353,Declaration APPROVED by BUDGET OWNER,2018-05-01 09:59:03+00:00,6305,1131,7
declaration 106369,2018-02-27 13:01:52+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106369,Declaration APPROVED by BUDGET OWNER,2018-02-27 13:01:52+00:00,6321,1134,7
declaration 106385,2018-02-27 07:28:41+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106385,Declaration APPROVED by BUDGET OWNER,2018-02-27 07:28:41+00:00,6341,1137,7
declaration 106400,2018-02-22 10:56:29+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106400,Declaration APPROVED by BUDGET OWNER,2018-02-22 10:56:29+00:00,6352,1139,7
declaration 106414,2018-02-22 09:03:47+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106414,Declaration APPROVED by BUDGET OWNER,2018-02-22 09:03:47+00:00,6366,1141,7
declaration 106420,2018-02-28 14:15:15+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106420,Declaration APPROVED by BUDGET OWNER,2018-02-28 14:15:15+00:00,6372,1142,7
declaration 106436,2018-03-01 14:37:56+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106436,Declaration APPROVED by BUDGET OWNER,2018-03-01 14:37:56+00:00,6391,1145,7
declaration 106450,2018-03-26 07:55:07+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106450,Declaration APPROVED by BUDGET OWNER,2018-03-26 07:55:07+00:00,6402,1147,7
declaration 106456,2018-02-26 13:22:02+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106456,Declaration APPROVED by BUDGET OWNER,2018-02-26 13:22:02+00:00,6408,1148,7
declaration 106472,2018-02-27 12:39:22+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106472,Declaration APPROVED by BUDGET OWNER,2018-02-27 12:39:22+00:00,6424,1151,7
declaration 106527,2018-03-15 12:26:04+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106527,Declaration APPROVED by BUDGET OWNER,2018-03-15 12:26:04+00:00,6478,1162,7
declaration 106543,2018-03-16 08:09:30+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106543,Declaration APPROVED by BUDGET OWNER,2018-03-16 08:09:30+00:00,6494,1165,7
declaration 106554,2018-03-20 07:44:45+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106554,Declaration APPROVED by BUDGET OWNER,2018-03-20 07:44:45+00:00,6505,1167,7
declaration 106569,2018-03-20 07:05:57+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106569,Declaration APPROVED by BUDGET OWNER,2018-03-20 07:05:57+00:00,6520,1169,7
declaration 106580,2018-03-20 07:17:28+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106580,Declaration APPROVED by BUDGET OWNER,2018-03-20 07:17:28+00:00,6531,1171,7
declaration 106591,2018-03-20 07:40:54+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106591,Declaration APPROVED by BUDGET OWNER,2018-03-20 07:40:54+00:00,6542,1173,7
declaration 106602,2018-03-21 06:44:32+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106602,Declaration APPROVED by BUDGET OWNER,2018-03-21 06:44:32+00:00,6553,1175,7
declaration 106613,2018-03-21 14:42:42+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106613,Declaration APPROVED by BUDGET OWNER,2018-03-21 14:42:42+00:00,6564,1177,7
declaration 106664,2018-03-07 12:54:58+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106664,Declaration APPROVED by BUDGET OWNER,2018-03-07 12:54:58+00:00,6614,1187,7
declaration 106685,2018-03-01 14:00:34+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106685,Declaration APPROVED by BUDGET OWNER,2018-03-01 14:00:34+00:00,6635,1191,7
declaration 106721,2018-03-06 14:59:58+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106721,Declaration APPROVED by BUDGET OWNER,2018-03-06 14:59:58+00:00,6671,1198,7
declaration 106727,2018-03-07 06:47:16+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106727,Declaration APPROVED by BUDGET OWNER,2018-03-07 06:47:16+00:00,6677,1199,7
declaration 106753,2018-03-08 12:50:24+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106753,Declaration APPROVED by BUDGET OWNER,2018-03-08 12:50:24+00:00,6703,1204,7
declaration 106769,2018-03-23 12:03:34+00:00,Declaration APPROVED by BUDGET OWNER,declaration 106769,Declaration APPROVED by BUDGET OWNER,2018-03-23 12:03:34+00:00,6722,1207,7
