id;org:resource;concept:name;time:timestamp;org:role;case:id;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;start_timestamp;year;start_year;trace;cluster
dd_declaration 88982_20;SYSTEM;Payment Handled;2017-03-23 17:30:42+00:00;UNDEFINED;declaration 88982;declaration 88982;budget 86566;declaration number 88983;37.20654073542767;2017-03-23 17:30:42+00:00;2017;2017;Payment Handled;2
st_step 88862_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-15 15:59:03+00:00;EMPLOYEE;declaration 88859;declaration 88859;budget 86566;declaration number 88860;58.66546773016837;2017-02-15 15:59:03+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 88861_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-15 16:00:55+00:00;SUPERVISOR;declaration 88859;declaration 88859;budget 86566;declaration number 88860;58.66546773016837;2017-02-15 16:00:55+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 88859_19;SYSTEM;Request Payment;2017-02-21 15:09:41+00:00;UNDEFINED;declaration 88859;declaration 88859;budget 86566;declaration number 88860;58.66546773016837;2017-02-21 15:09:41+00:00;2017;2017;Request Payment;2
dd_declaration 88859_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 88859;declaration 88859;budget 86566;declaration number 88860;58.66546773016837;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 93488_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-17 09:04:02+00:00;EMPLOYEE;declaration 93485;declaration 93485;budget 86566;declaration number 93486;15.395727858142683;2017-02-17 09:04:02+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 93487_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-17 09:04:19+00:00;SUPERVISOR;declaration 93485;declaration 93485;budget 86566;declaration number 93486;15.395727858142683;2017-02-17 09:04:19+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 93485_19;SYSTEM;Request Payment;2017-02-20 14:25:56+00:00;UNDEFINED;declaration 93485;declaration 93485;budget 86566;declaration number 93486;15.395727858142683;2017-02-20 14:25:56+00:00;2017;2017;Request Payment;2
dd_declaration 93485_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 93485;declaration 93485;budget 86566;declaration number 93486;15.395727858142683;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 95278_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-17 09:18:33+00:00;EMPLOYEE;declaration 95275;declaration 95275;budget 86566;declaration number 95276;30.455198787362107;2017-02-17 09:18:33+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 95277_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-17 09:18:35+00:00;SUPERVISOR;declaration 95275;declaration 95275;budget 86566;declaration number 95276;30.455198787362107;2017-02-17 09:18:35+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 95275_19;SYSTEM;Request Payment;2017-02-20 14:25:11+00:00;UNDEFINED;declaration 95275;declaration 95275;budget 86566;declaration number 95276;30.455198787362107;2017-02-20 14:25:11+00:00;2017;2017;Request Payment;2
dd_declaration 95275_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 95275;declaration 95275;budget 86566;declaration number 95276;30.455198787362107;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 92501_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-17 09:38:42+00:00;EMPLOYEE;declaration 92498;declaration 92498;budget 86566;declaration number 92499;16.2129978890831;2017-02-17 09:38:42+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 92500_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-17 09:40:38+00:00;SUPERVISOR;declaration 92498;declaration 92498;budget 86566;declaration number 92499;16.2129978890831;2017-02-17 09:40:38+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 92498_19;SYSTEM;Request Payment;2017-02-17 10:39:44+00:00;UNDEFINED;declaration 92498;declaration 92498;budget 86566;declaration number 92499;16.2129978890831;2017-02-17 10:39:44+00:00;2017;2017;Request Payment;2
dd_declaration 92498_20;SYSTEM;Payment Handled;2017-02-20 17:31:51+00:00;UNDEFINED;declaration 92498;declaration 92498;budget 86566;declaration number 92499;16.2129978890831;2017-02-20 17:31:51+00:00;2017;2017;Payment Handled;2
st_step 94930_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-17 10:30:29+00:00;EMPLOYEE;declaration 94928;declaration 94928;budget 86566;declaration number 94929;33.54441441329871;2017-02-17 10:30:29+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 94931_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-17 10:30:35+00:00;PRE_APPROVER;declaration 94928;declaration 94928;budget 86566;declaration number 94929;33.54441441329871;2017-02-17 10:30:35+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;2
st_step 94932_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-17 11:33:37+00:00;SUPERVISOR;declaration 94928;declaration 94928;budget 86566;declaration number 94929;33.54441441329871;2017-02-17 11:33:37+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 94928_19;SYSTEM;Request Payment;2017-02-21 13:23:17+00:00;UNDEFINED;declaration 94928;declaration 94928;budget 86566;declaration number 94929;33.54441441329871;2017-02-21 13:23:17+00:00;2017;2017;Request Payment;2
dd_declaration 94928_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 94928;declaration 94928;budget 86566;declaration number 94929;33.54441441329871;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 91057_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-17 11:02:46+00:00;EMPLOYEE;declaration 91054;declaration 91054;budget 86566;declaration number 91055;483.3815451658377;2017-02-17 11:02:46+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 91056_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-04-29 22:53:43+00:00;SUPERVISOR;declaration 91054;declaration 91054;budget 86566;declaration number 91055;483.3815451658377;2017-04-29 22:53:43+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 91054_19;SYSTEM;Request Payment;2017-05-01 15:03:19+00:00;UNDEFINED;declaration 91054;declaration 91054;budget 86566;declaration number 91055;483.3815451658377;2017-05-01 15:03:19+00:00;2017;2017;Request Payment;2
dd_declaration 91054_20;SYSTEM;Payment Handled;2017-05-04 17:31:05+00:00;UNDEFINED;declaration 91054;declaration 91054;budget 86566;declaration number 91055;483.3815451658377;2017-05-04 17:31:05+00:00;2017;2017;Payment Handled;2
st_step 95379_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-17 16:10:06+00:00;EMPLOYEE;declaration 95376;declaration 95376;budget 86566;declaration number 95377;45.81167257674528;2017-02-17 16:10:06+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 95378_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-17 16:11:21+00:00;SUPERVISOR;declaration 95376;declaration 95376;budget 86566;declaration number 95377;45.81167257674528;2017-02-17 16:11:21+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 95376_19;SYSTEM;Request Payment;2017-02-21 15:09:36+00:00;UNDEFINED;declaration 95376;declaration 95376;budget 86566;declaration number 95377;45.81167257674528;2017-02-21 15:09:36+00:00;2017;2017;Request Payment;2
dd_declaration 95376_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 95376;declaration 95376;budget 86566;declaration number 95377;45.81167257674528;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 88101_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-18 21:05:11+00:00;EMPLOYEE;declaration 88098;declaration 88098;budget 86566;declaration number 88099;217.6205252775123;2017-02-18 21:05:11+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 88100_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-18 21:07:45+00:00;SUPERVISOR;declaration 88098;declaration 88098;budget 86566;declaration number 88099;217.6205252775123;2017-02-18 21:07:45+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 88098_19;SYSTEM;Request Payment;2017-02-21 09:14:15+00:00;UNDEFINED;declaration 88098;declaration 88098;budget 86566;declaration number 88099;217.6205252775123;2017-02-21 09:14:15+00:00;2017;2017;Request Payment;2
dd_declaration 88098_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 88098;declaration 88098;budget 86566;declaration number 88099;217.6205252775123;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 88865_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-20 13:07:16+00:00;EMPLOYEE;declaration 88863;declaration 88863;budget 86566;declaration number 88864;45.24867687338551;2017-02-20 13:07:16+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 88866_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-20 13:07:53+00:00;SUPERVISOR;declaration 88863;declaration 88863;budget 86566;declaration number 88864;45.24867687338551;2017-02-20 13:07:53+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 88863_19;SYSTEM;Request Payment;2017-02-20 15:44:58+00:00;UNDEFINED;declaration 88863;declaration 88863;budget 86566;declaration number 88864;45.24867687338551;2017-02-20 15:44:58+00:00;2017;2017;Request Payment;2
dd_declaration 88863_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 88863;declaration 88863;budget 86566;declaration number 88864;45.24867687338551;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 92840_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-20 13:12:58+00:00;EMPLOYEE;declaration 92838;declaration 92838;budget 86566;declaration number 92839;70.43691579354373;2017-02-20 13:12:58+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 92841_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-20 13:13:06+00:00;SUPERVISOR;declaration 92838;declaration 92838;budget 86566;declaration number 92839;70.43691579354373;2017-02-20 13:13:06+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 92838_19;SYSTEM;Request Payment;2017-02-20 15:44:45+00:00;UNDEFINED;declaration 92838;declaration 92838;budget 86566;declaration number 92839;70.43691579354373;2017-02-20 15:44:45+00:00;2017;2017;Request Payment;2
dd_declaration 92838_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 92838;declaration 92838;budget 86566;declaration number 92839;70.43691579354373;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 88749_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-20 13:20:16+00:00;EMPLOYEE;declaration 88746;declaration 88746;budget 86566;declaration number 88747;32.67524586876626;2017-02-20 13:20:16+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 88748_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-20 13:35:15+00:00;SUPERVISOR;declaration 88746;declaration 88746;budget 86566;declaration number 88747;32.67524586876626;2017-02-20 13:35:15+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 88746_19;SYSTEM;Request Payment;2017-02-21 13:23:17+00:00;UNDEFINED;declaration 88746;declaration 88746;budget 86566;declaration number 88747;32.67524586876626;2017-02-21 13:23:17+00:00;2017;2017;Request Payment;2
dd_declaration 88746_20;SYSTEM;Payment Handled;2017-02-23 17:32:23+00:00;UNDEFINED;declaration 88746;declaration 88746;budget 86566;declaration number 88747;32.67524586876626;2017-02-23 17:32:23+00:00;2017;2017;Payment Handled;2
st_step 89436_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-21 12:36:12+00:00;EMPLOYEE;declaration 89433;declaration 89433;budget 86566;declaration number 89434;15.78700568773124;2017-02-21 12:36:12+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89435_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-21 12:36:16+00:00;SUPERVISOR;declaration 89433;declaration 89433;budget 86566;declaration number 89434;15.78700568773124;2017-02-21 12:36:16+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 89433_19;SYSTEM;Request Payment;2017-02-22 11:15:37+00:00;UNDEFINED;declaration 89433;declaration 89433;budget 86566;declaration number 89434;15.78700568773124;2017-02-22 11:15:37+00:00;2017;2017;Request Payment;2
dd_declaration 89433_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 89433;declaration 89433;budget 86566;declaration number 89434;15.78700568773124;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;2
st_step 89700_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-21 13:09:09+00:00;EMPLOYEE;declaration 89697;declaration 89697;budget 86566;declaration number 89698;28.018099347805382;2017-02-21 13:09:09+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89699_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-21 13:09:21+00:00;SUPERVISOR;declaration 89697;declaration 89697;budget 86566;declaration number 89698;28.018099347805382;2017-02-21 13:09:21+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 89697_19;SYSTEM;Request Payment;2017-02-22 11:15:13+00:00;UNDEFINED;declaration 89697;declaration 89697;budget 86566;declaration number 89698;28.018099347805382;2017-02-22 11:15:13+00:00;2017;2017;Request Payment;2
dd_declaration 89697_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 89697;declaration 89697;budget 86566;declaration number 89698;28.018099347805382;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;2
st_step 93491_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-21 15:18:00+00:00;EMPLOYEE;declaration 93489;declaration 93489;budget 86566;declaration number 93490;19.007530721699805;2017-02-21 15:18:00+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 93492_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-21 15:18:04+00:00;SUPERVISOR;declaration 93489;declaration 93489;budget 86566;declaration number 93490;19.007530721699805;2017-02-21 15:18:04+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 93489_19;SYSTEM;Request Payment;2017-02-23 10:46:30+00:00;UNDEFINED;declaration 93489;declaration 93489;budget 86566;declaration number 93490;19.007530721699805;2017-02-23 10:46:30+00:00;2017;2017;Request Payment;2
dd_declaration 93489_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 93489;declaration 93489;budget 86566;declaration number 93490;19.007530721699805;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;2
st_step 88990_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-21 16:56:53+00:00;EMPLOYEE;declaration 88987;declaration 88987;budget 86566;declaration number 88988;31.592417685264756;2017-02-21 16:56:53+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 88989_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-21 16:57:07+00:00;SUPERVISOR;declaration 88987;declaration 88987;budget 86566;declaration number 88988;31.592417685264756;2017-02-21 16:57:07+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 88987_19;SYSTEM;Request Payment;2017-02-22 11:15:05+00:00;UNDEFINED;declaration 88987;declaration 88987;budget 86566;declaration number 88988;31.592417685264756;2017-02-22 11:15:05+00:00;2017;2017;Request Payment;2
dd_declaration 88987_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 88987;declaration 88987;budget 86566;declaration number 88988;31.592417685264756;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;2
st_step 89504_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-21 17:06:04+00:00;EMPLOYEE;declaration 89501;declaration 89501;budget 86566;declaration number 89502;8.38166183486616;2017-02-21 17:06:04+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89503_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-21 17:06:25+00:00;SUPERVISOR;declaration 89501;declaration 89501;budget 86566;declaration number 89502;8.38166183486616;2017-02-21 17:06:25+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 89501_19;SYSTEM;Request Payment;2017-02-22 12:26:21+00:00;UNDEFINED;declaration 89501;declaration 89501;budget 86566;declaration number 89502;8.38166183486616;2017-02-22 12:26:21+00:00;2017;2017;Request Payment;2
dd_declaration 89501_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 89501;declaration 89501;budget 86566;declaration number 89502;8.38166183486616;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;2
st_step 94756_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-22 09:59:30+00:00;EMPLOYEE;declaration 94752;declaration 94752;budget 86566;declaration number 94753;38.778290797870824;2017-02-22 09:59:30+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 94755_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-22 09:59:34+00:00;PRE_APPROVER;declaration 94752;declaration 94752;budget 86566;declaration number 94753;38.778290797870824;2017-02-22 09:59:34+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;2
st_step 94754_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-22 10:02:44+00:00;SUPERVISOR;declaration 94752;declaration 94752;budget 86566;declaration number 94753;38.778290797870824;2017-02-22 10:02:44+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 94752_19;SYSTEM;Request Payment;2017-02-24 15:56:59+00:00;UNDEFINED;declaration 94752;declaration 94752;budget 86566;declaration number 94753;38.778290797870824;2017-02-24 15:56:59+00:00;2017;2017;Request Payment;2
dd_declaration 94752_20;SYSTEM;Payment Handled;2017-03-02 17:31:04+00:00;UNDEFINED;declaration 94752;declaration 94752;budget 86566;declaration number 94753;38.778290797870824;2017-03-02 17:31:04+00:00;2017;2017;Payment Handled;2
st_step 89508_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-22 10:35:04+00:00;EMPLOYEE;declaration 89505;declaration 89505;budget 86566;declaration number 89506;37.48460479783761;2017-02-22 10:35:04+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89507_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-22 10:35:08+00:00;SUPERVISOR;declaration 89505;declaration 89505;budget 86566;declaration number 89506;37.48460479783761;2017-02-22 10:35:08+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 89505_19;SYSTEM;Request Payment;2017-02-23 14:15:36+00:00;UNDEFINED;declaration 89505;declaration 89505;budget 86566;declaration number 89506;37.48460479783761;2017-02-23 14:15:36+00:00;2017;2017;Request Payment;2
dd_declaration 89505_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 89505;declaration 89505;budget 86566;declaration number 89506;37.48460479783761;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;2
st_step 89513_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-22 15:24:12+00:00;EMPLOYEE;declaration 89509;declaration 89509;budget 86566;declaration number 89510;22.981666143344974;2017-02-22 15:24:12+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89511_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-22 15:31:02+00:00;PRE_APPROVER;declaration 89509;declaration 89509;budget 86566;declaration number 89510;22.981666143344974;2017-02-22 15:31:02+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;2
st_step 89512_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-23 08:39:45+00:00;SUPERVISOR;declaration 89509;declaration 89509;budget 86566;declaration number 89510;22.981666143344974;2017-02-23 08:39:45+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 89509_19;SYSTEM;Request Payment;2017-02-24 15:56:59+00:00;UNDEFINED;declaration 89509;declaration 89509;budget 86566;declaration number 89510;22.981666143344974;2017-02-24 15:56:59+00:00;2017;2017;Request Payment;2
dd_declaration 89509_20;SYSTEM;Payment Handled;2017-03-02 17:31:04+00:00;UNDEFINED;declaration 89509;declaration 89509;budget 86566;declaration number 89510;22.981666143344974;2017-03-02 17:31:04+00:00;2017;2017;Payment Handled;2
st_step 94760_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-22 17:22:54+00:00;EMPLOYEE;declaration 94757;declaration 94757;budget 86566;declaration number 94758;19.517586585822187;2017-02-22 17:22:54+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 94759_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-22 17:23:04+00:00;SUPERVISOR;declaration 94757;declaration 94757;budget 86566;declaration number 94758;19.517586585822187;2017-02-22 17:23:04+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 94757_19;SYSTEM;Request Payment;2017-02-23 14:15:19+00:00;UNDEFINED;declaration 94757;declaration 94757;budget 86566;declaration number 94758;19.517586585822187;2017-02-23 14:15:19+00:00;2017;2017;Request Payment;2
dd_declaration 94757_20;SYSTEM;Payment Handled;2017-02-27 17:30:45+00:00;UNDEFINED;declaration 94757;declaration 94757;budget 86566;declaration number 94758;19.517586585822187;2017-02-27 17:30:45+00:00;2017;2017;Payment Handled;2
st_step 89320_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-22 18:43:36+00:00;EMPLOYEE;declaration 89318;declaration 89318;budget 86566;declaration number 89319;40.13186229998216;2017-02-22 18:43:36+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89321_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-22 18:44:27+00:00;SUPERVISOR;declaration 89318;declaration 89318;budget 86566;declaration number 89319;40.13186229998216;2017-02-22 18:44:27+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 89318_19;SYSTEM;Request Payment;2017-02-24 13:11:52+00:00;UNDEFINED;declaration 89318;declaration 89318;budget 86566;declaration number 89319;40.13186229998216;2017-02-24 13:11:52+00:00;2017;2017;Request Payment;2
dd_declaration 89318_20;SYSTEM;Payment Handled;2017-03-02 17:31:04+00:00;UNDEFINED;declaration 89318;declaration 89318;budget 86566;declaration number 89319;40.13186229998216;2017-03-02 17:31:04+00:00;2017;2017;Payment Handled;2
st_step 89093_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-23 10:51:49+00:00;EMPLOYEE;declaration 89091;declaration 89091;budget 86566;declaration number 89092;45.29975920180351;2017-02-23 10:51:49+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89094_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-23 10:51:52+00:00;SUPERVISOR;declaration 89091;declaration 89091;budget 86566;declaration number 89092;45.29975920180351;2017-02-23 10:51:52+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 89091_19;SYSTEM;Request Payment;2017-02-24 13:11:52+00:00;UNDEFINED;declaration 89091;declaration 89091;budget 86566;declaration number 89092;45.29975920180351;2017-02-24 13:11:52+00:00;2017;2017;Request Payment;2
dd_declaration 89091_20;SYSTEM;Payment Handled;2017-03-02 17:31:04+00:00;UNDEFINED;declaration 89091;declaration 89091;budget 86566;declaration number 89092;45.29975920180351;2017-03-02 17:31:04+00:00;2017;2017;Payment Handled;2
st_step 92750_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-23 12:07:11+00:00;EMPLOYEE;declaration 92748;declaration 92748;budget 86566;declaration number 92749;108.26522863503978;2017-02-23 12:07:11+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 92751_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-23 15:16:06+00:00;SUPERVISOR;declaration 92748;declaration 92748;budget 86566;declaration number 92749;108.26522863503978;2017-02-23 15:16:06+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 92748_19;SYSTEM;Request Payment;2017-02-24 09:55:52+00:00;UNDEFINED;declaration 92748;declaration 92748;budget 86566;declaration number 92749;108.26522863503978;2017-02-24 09:55:52+00:00;2017;2017;Request Payment;2
dd_declaration 92748_20;SYSTEM;Payment Handled;2017-03-02 17:31:04+00:00;UNDEFINED;declaration 92748;declaration 92748;budget 86566;declaration number 92749;108.26522863503978;2017-03-02 17:31:04+00:00;2017;2017;Payment Handled;2
st_step 92755_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-23 16:46:14+00:00;EMPLOYEE;declaration 92752;declaration 92752;budget 86566;declaration number 92753;121.52634634860237;2017-02-23 16:46:14+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 92754_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2017-02-23 17:04:47+00:00;SUPERVISOR;declaration 92752;declaration 92752;budget 86566;declaration number 92753;121.52634634860237;2017-02-23 17:04:47+00:00;2017;2017;Declaration FINAL_APPROVED by SUPERVISOR;2
dd_declaration 92752_19;SYSTEM;Request Payment;2017-03-06 11:28:42+00:00;UNDEFINED;declaration 92752;declaration 92752;budget 86566;declaration number 92753;121.52634634860237;2017-03-06 11:28:42+00:00;2017;2017;Request Payment;2
dd_declaration 92752_20;SYSTEM;Payment Handled;2017-03-09 17:31:16+00:00;UNDEFINED;declaration 92752;declaration 92752;budget 86566;declaration number 92753;121.52634634860237;2017-03-09 17:31:16+00:00;2017;2017;Payment Handled;2
st_step 89098_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2017-02-23 18:38:22+00:00;EMPLOYEE;declaration 89095;declaration 89095;budget 86566;declaration number 89096;24.118022210438493;2017-02-23 18:38:22+00:00;2017;2017;Declaration SUBMITTED by EMPLOYEE;2
st_step 89097_0;STAFF MEMBER;Declaration APPROVED by PRE_APPROVER;2017-02-23 18:38:24+00:00;PRE_APPROVER;declaration 89095;declaration 89095;budget 86566;declaration number 89096;24.118022210438493;2017-02-23 18:38:24+00:00;2017;2017;Declaration APPROVED by PRE_APPROVER;2
