id;org:resource;concept:name;time:timestamp;org:role;case:id;case:concept:name;case:BudgetNumber;case:DeclarationNumber;case:Amount;start_timestamp;year;start_year;trace;cluster
st_step 108615_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-08 08:33:28+00:00;SUPERVISOR;declaration 108613;declaration 108613;budget 86566;declaration number 108614;96.35563029810184;2018-03-08 08:33:28+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 108613_19;SYSTEM;Request Payment;2018-03-08 09:49:27+00:00;UNDEFINED;declaration 108613;declaration 108613;budget 86566;declaration number 108614;96.35563029810184;2018-03-08 09:49:27+00:00;2018;2018;Request Payment;7
dd_declaration 108613_20;SYSTEM;Payment Handled;2018-03-12 17:31:14+00:00;UNDEFINED;declaration 108613;declaration 108613;budget 86566;declaration number 108614;96.35563029810184;2018-03-12 17:31:14+00:00;2018;2018;Payment Handled;7
st_step 107288_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-08 10:53:21+00:00;EMPLOYEE;declaration 107287;declaration 107287;budget 86566;UNKNOWN;0.0;2018-03-08 10:53:21+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 107290_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-08 10:53:26+00:00;ADMINISTRATION;declaration 107287;declaration 107287;budget 86566;UNKNOWN;0.0;2018-03-08 10:53:26+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 107289_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-03-08 11:44:15+00:00;BUDGET OWNER;declaration 107287;declaration 107287;budget 86566;UNKNOWN;0.0;2018-03-08 11:44:15+00:00;2018;2018;Declaration APPROVED by BUDGET OWNER;7
st_step 107292_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-15 05:15:29+00:00;SUPERVISOR;declaration 107287;declaration 107287;budget 86566;UNKNOWN;0.0;2018-03-15 05:15:29+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 107291_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-15 10:18:17+00:00;EMPLOYEE;declaration 107287;declaration 107287;budget 86566;UNKNOWN;0.0;2018-03-15 10:18:17+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 102559_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-12 08:51:46+00:00;EMPLOYEE;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-12 08:51:46+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 102560_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-12 08:51:56+00:00;ADMINISTRATION;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-12 08:51:56+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 102561_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-12 11:13:48+00:00;SUPERVISOR;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-12 11:13:48+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 102562_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-12 16:36:20+00:00;EMPLOYEE;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-12 16:36:20+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 102557_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-13 08:57:17+00:00;EMPLOYEE;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-13 08:57:17+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 102558_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-13 08:57:21+00:00;ADMINISTRATION;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-13 08:57:21+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 102556_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-13 09:57:24+00:00;SUPERVISOR;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-13 09:57:24+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 102554_19;SYSTEM;Request Payment;2018-03-15 09:14:57+00:00;UNDEFINED;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-15 09:14:57+00:00;2018;2018;Request Payment;7
dd_declaration 102554_20;SYSTEM;Payment Handled;2018-03-19 17:30:53+00:00;UNDEFINED;declaration 102554;declaration 102554;budget 86566;declaration number 102555;18.663128834389752;2018-03-19 17:30:53+00:00;2018;2018;Payment Handled;7
st_step 99613_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-12 13:02:21+00:00;EMPLOYEE;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-12 13:02:21+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 99612_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-12 13:10:06+00:00;ADMINISTRATION;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-12 13:10:06+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 99611_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-15 13:34:17+00:00;SUPERVISOR;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-15 13:34:17+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 99614_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-16 10:31:50+00:00;EMPLOYEE;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-16 10:31:50+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 99608_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-16 10:49:10+00:00;EMPLOYEE;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-16 10:49:10+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 99609_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-16 10:49:15+00:00;ADMINISTRATION;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-16 10:49:15+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 99610_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-16 12:40:05+00:00;SUPERVISOR;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-16 12:40:05+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 99606_19;SYSTEM;Request Payment;2018-03-21 08:48:01+00:00;UNDEFINED;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-21 08:48:01+00:00;2018;2018;Request Payment;7
dd_declaration 99606_20;SYSTEM;Payment Handled;2018-03-22 17:31:09+00:00;UNDEFINED;declaration 99606;declaration 99606;budget 86566;declaration number 99607;52.441960712866695;2018-03-22 17:31:09+00:00;2018;2018;Payment Handled;7
st_step 102623_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-13 16:42:50+00:00;EMPLOYEE;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-13 16:42:50+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 102621_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-13 16:43:03+00:00;ADMINISTRATION;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-13 16:43:03+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 102622_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-14 08:32:26+00:00;SUPERVISOR;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-14 08:32:26+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 102620_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-15 22:14:54+00:00;EMPLOYEE;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-15 22:14:54+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 102618_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-16 08:57:35+00:00;EMPLOYEE;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-16 08:57:35+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 102617_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-16 08:57:40+00:00;ADMINISTRATION;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-16 08:57:40+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 102619_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-20 08:22:13+00:00;SUPERVISOR;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-20 08:22:13+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 102615_19;SYSTEM;Request Payment;2018-03-22 08:55:06+00:00;UNDEFINED;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-22 08:55:06+00:00;2018;2018;Request Payment;7
dd_declaration 102615_20;SYSTEM;Payment Handled;2018-03-26 17:31:13+00:00;UNDEFINED;declaration 102615;declaration 102615;budget 86566;declaration number 102616;37.77143341630899;2018-03-26 17:31:13+00:00;2018;2018;Payment Handled;7
st_step 109403_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-15 09:27:09+00:00;EMPLOYEE;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-15 09:27:09+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 109405_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-15 09:27:14+00:00;ADMINISTRATION;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-15 09:27:14+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 109406_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-15 10:50:57+00:00;SUPERVISOR;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-15 10:50:57+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 109404_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-16 11:21:46+00:00;EMPLOYEE;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-16 11:21:46+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 109402_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-16 11:46:25+00:00;EMPLOYEE;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-16 11:46:25+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 109401_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-16 11:47:13+00:00;ADMINISTRATION;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-16 11:47:13+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 109400_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-16 13:31:27+00:00;SUPERVISOR;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-16 13:31:27+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 109398_19;SYSTEM;Request Payment;2018-03-20 10:04:58+00:00;UNDEFINED;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-20 10:04:58+00:00;2018;2018;Request Payment;7
dd_declaration 109398_20;SYSTEM;Payment Handled;2018-03-22 17:31:09+00:00;UNDEFINED;declaration 109398;declaration 109398;budget 86566;declaration number 109399;32.31524233155902;2018-03-22 17:31:09+00:00;2018;2018;Payment Handled;7
st_step 97631_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-15 11:04:21+00:00;EMPLOYEE;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-15 11:04:21+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 97629_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-15 11:04:23+00:00;ADMINISTRATION;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-15 11:04:23+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 97630_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-20 08:21:08+00:00;SUPERVISOR;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-20 08:21:08+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 97628_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-22 08:56:04+00:00;EMPLOYEE;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-22 08:56:04+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 97625_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-22 09:21:21+00:00;EMPLOYEE;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-22 09:21:21+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 97626_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-22 09:21:24+00:00;ADMINISTRATION;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-22 09:21:24+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 97627_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-22 09:51:36+00:00;SUPERVISOR;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-22 09:51:36+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 97623_19;SYSTEM;Request Payment;2018-03-26 11:16:14+00:00;UNDEFINED;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-26 11:16:14+00:00;2018;2018;Request Payment;7
dd_declaration 97623_20;SYSTEM;Payment Handled;2018-03-29 17:31:10+00:00;UNDEFINED;declaration 97623;declaration 97623;budget 86566;declaration number 97624;37.77143341630899;2018-03-29 17:31:10+00:00;2018;2018;Payment Handled;7
st_step 106568_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-16 11:03:18+00:00;EMPLOYEE;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-16 11:03:18+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 106566_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-16 11:04:47+00:00;ADMINISTRATION;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-16 11:04:47+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 106567_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-20 08:44:20+00:00;SUPERVISOR;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-20 08:44:20+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 106565_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-20 09:07:12+00:00;EMPLOYEE;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-20 09:07:12+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 106564_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-20 09:10:32+00:00;EMPLOYEE;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-20 09:10:32+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 106562_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-20 09:10:43+00:00;ADMINISTRATION;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-20 09:10:43+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 106563_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-21 07:45:05+00:00;SUPERVISOR;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-21 07:45:05+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 106560_19;SYSTEM;Request Payment;2018-03-22 15:13:23+00:00;UNDEFINED;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-22 15:13:23+00:00;2018;2018;Request Payment;7
dd_declaration 106560_20;SYSTEM;Payment Handled;2018-03-26 17:31:13+00:00;UNDEFINED;declaration 106560;declaration 106560;budget 86566;declaration number 106561;73.35088048369343;2018-03-26 17:31:13+00:00;2018;2018;Payment Handled;7
st_step 97723_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-21 13:32:40+00:00;EMPLOYEE;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-21 13:32:40+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 97726_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-21 13:47:24+00:00;ADMINISTRATION;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-21 13:47:24+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 97724_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-21 14:44:15+00:00;SUPERVISOR;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-21 14:44:15+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 97725_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-22 09:53:18+00:00;EMPLOYEE;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-22 09:53:18+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 97721_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-22 11:14:10+00:00;EMPLOYEE;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-22 11:14:10+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 97722_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-22 11:14:20+00:00;ADMINISTRATION;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-22 11:14:20+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 97720_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-22 18:10:17+00:00;SUPERVISOR;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-22 18:10:17+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 97718_19;SYSTEM;Request Payment;2018-03-23 08:34:19+00:00;UNDEFINED;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-23 08:34:19+00:00;2018;2018;Request Payment;7
dd_declaration 97718_20;SYSTEM;Payment Handled;2018-03-26 17:31:13+00:00;UNDEFINED;declaration 97718;declaration 97718;budget 86566;declaration number 97719;23.404221686133912;2018-03-26 17:31:13+00:00;2018;2018;Payment Handled;7
st_step 102810_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-23 09:32:03+00:00;EMPLOYEE;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-23 09:32:03+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 102809_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-23 09:32:57+00:00;ADMINISTRATION;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-23 09:32:57+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 102808_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-23 13:41:52+00:00;SUPERVISOR;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-23 13:41:52+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 102807_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-26 09:49:27+00:00;EMPLOYEE;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-26 09:49:27+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 102806_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-26 10:12:57+00:00;EMPLOYEE;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-26 10:12:57+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 102805_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-26 10:13:00+00:00;ADMINISTRATION;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-26 10:13:00+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 102804_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-27 07:59:05+00:00;SUPERVISOR;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-27 07:59:05+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 102802_19;SYSTEM;Request Payment;2018-03-29 08:41:43+00:00;UNDEFINED;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-03-29 08:41:43+00:00;2018;2018;Request Payment;7
dd_declaration 102802_20;SYSTEM;Payment Handled;2018-04-05 17:30:51+00:00;UNDEFINED;declaration 102802;declaration 102802;budget 86566;declaration number 102803;5.199815537830595;2018-04-05 17:30:51+00:00;2018;2018;Payment Handled;7
st_step 106960_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-26 11:41:56+00:00;EMPLOYEE;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-03-26 11:41:56+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 106963_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-26 11:44:52+00:00;ADMINISTRATION;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-03-26 11:44:52+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 106961_0;STAFF MEMBER;Declaration REJECTED by BUDGET OWNER;2018-03-26 12:22:09+00:00;BUDGET OWNER;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-03-26 12:22:09+00:00;2018;2018;Declaration REJECTED by BUDGET OWNER;7
st_step 106962_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-28 15:06:20+00:00;EMPLOYEE;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-03-28 15:06:20+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 106956_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-28 15:23:27+00:00;EMPLOYEE;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-03-28 15:23:27+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 106957_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-28 15:23:44+00:00;ADMINISTRATION;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-03-28 15:23:44+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 106958_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-03-28 16:09:17+00:00;BUDGET OWNER;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-03-28 16:09:17+00:00;2018;2018;Declaration APPROVED by BUDGET OWNER;7
st_step 106959_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-04-03 13:17:10+00:00;SUPERVISOR;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-04-03 13:17:10+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
dd_declaration 106954_19;SYSTEM;Request Payment;2018-04-03 15:19:08+00:00;UNDEFINED;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-04-03 15:19:08+00:00;2018;2018;Request Payment;7
dd_declaration 106954_20;SYSTEM;Payment Handled;2018-04-05 17:30:51+00:00;UNDEFINED;declaration 106954;declaration 106954;budget 86566;declaration number 106955;43.090974820149974;2018-04-05 17:30:51+00:00;2018;2018;Payment Handled;7
st_step 104004_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-26 15:21:47+00:00;EMPLOYEE;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-26 15:21:47+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 104003_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-26 15:21:56+00:00;ADMINISTRATION;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-26 15:21:56+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 104002_0;STAFF MEMBER;Declaration REJECTED by SUPERVISOR;2018-03-27 08:29:47+00:00;SUPERVISOR;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-27 08:29:47+00:00;2018;2018;Declaration REJECTED by SUPERVISOR;7
st_step 104005_0;STAFF MEMBER;Declaration REJECTED by EMPLOYEE;2018-03-28 18:52:23+00:00;EMPLOYEE;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-28 18:52:23+00:00;2018;2018;Declaration REJECTED by EMPLOYEE;7
st_step 103999_0;STAFF MEMBER;Declaration SUBMITTED by EMPLOYEE;2018-03-29 08:45:38+00:00;EMPLOYEE;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-29 08:45:38+00:00;2018;2018;Declaration SUBMITTED by EMPLOYEE;7
st_step 104000_0;STAFF MEMBER;Declaration APPROVED by ADMINISTRATION;2018-03-29 08:45:41+00:00;ADMINISTRATION;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-29 08:45:41+00:00;2018;2018;Declaration APPROVED by ADMINISTRATION;7
st_step 103998_0;STAFF MEMBER;Declaration APPROVED by BUDGET OWNER;2018-03-29 10:18:19+00:00;BUDGET OWNER;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-29 10:18:19+00:00;2018;2018;Declaration APPROVED by BUDGET OWNER;7
st_step 104001_0;STAFF MEMBER;Declaration FINAL_APPROVED by SUPERVISOR;2018-03-29 13:32:53+00:00;SUPERVISOR;declaration 103996;declaration 103996;budget 86566;declaration number 103997;23.253850705606347;2018-03-29 13:32:53+00:00;2018;2018;Declaration FINAL_APPROVED by SUPERVISOR;7
